000|111|0109|1|SALES|20230606|20230606|055917|20240606|215912
500|20240606|093101|1419221|111|1|Standard|16.16||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|093128|1419228|111|1|Standard|30.02||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|093136|1419229|111|1|Standard|20.02||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|094431|1419230|111|1|Standard|8.40||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|094503|1419231|161|2|Standard|3.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|095431|1419232|161|2|Standard|1.35||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|094526|1419233|111|1|Standard|30.06|1023510100511411|CUR|0|LOYALTYCARDAS|0.21||IN
500|20240606|094531|1419234|111|1|Standard|5.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|094101|1419235|111|1|Standard|40.80||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|095020|1419236|111|1|Standard|40.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|095038|1419231|111|1|Standard|30.06||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|095105|1419238|111|1|Standard|11.11|1023510100545516|CUR|0|LOYALTYCARDAS|0.13||IN
500|20240606|095320|1419239|111|1|Standard|19.56|1013310100166468|CUR|0|LOYALTYCARDAS|0.36||IN
500|20240606|095630|1419240|111|1|Standard|22.90|1023510100022106|CUR|0|LOYALTYCARDAS|0.34||IN
500|20240606|095825|1419241|161|2|Standard|1.45||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|095104|1419242|111|1|Standard|4.10||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|095142|1419243|111|1|Standard|6.33||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|095801|1419244|111|1|Standard|20.01||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|095843|1419245|111|1|Standard|51.13||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|095952|1419246|161|2|Standard|0.80||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|100133|1419241|111|1|Standard|66.30||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|102855|1419248|161|2|Standard|4.19||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|100144|1419249|111|1|Standard|20.18||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|100246|1419250|111|1|Standard|104.12||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|100351|1419251|111|1|Standard|19.81||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|100445|1419252|111|1|Standard|52.66||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|100625|1419253|111|1|Standard|24.83||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|100801|1419254|111|1|Standard|1.40||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|101315|1419255|111|1|Standard|18.64||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|101349|1419256|111|1|Standard|30.03||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|101521|1419251|111|1|Standard|9.25||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|101826|1419258|161|2|Standard|3.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|101641|1419259|111|1|Standard|50.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|101124|1419260|111|1|Standard|18.16||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|102138|1419261|111|1|Standard|3.00|1013310100111266|CUR|0|LOYALTYCARDAS|0.03||IN
500|20240606|102105|1419262|161|2|Standard|2.11||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|103104|1419263|161|2|Standard|1.50||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|102451|1419264|111|1|Standard|84.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|102905|1419265|111|1|Standard|29.99||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|103010|1419266|111|1|Standard|9.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|103531|1419261|111|1|Standard|50.01||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|104214|1419268|111|1|Standard|66.34||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|110039|1419269|161|2|Standard|1.50||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|104231|1419210|111|1|Standard|4.99||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|104311|1419211|111|1|Standard|9.41||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|104440|1419212|111|1|Standard|40.01||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|104501|1419213|111|1|Standard|25.06||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|104950|1419214|111|1|Standard|42.31||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|105020|1419215|111|1|Standard|4.10||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|105031|1419216|111|1|Standard|1.99||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|105203|1419211|111|1|Standard|4.10||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|105650|1419218|111|1|Standard|28.69||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|105950|1419219|111|1|Standard|25.06||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|110144|1419280|111|1|Standard|115.98||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|110929|1419281|161|2|Standard|1.63||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|110324|1419282|111|1|Standard|4.18||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|110413|1419283|111|1|Standard|18.26||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|110451|1419284|111|1|Standard|20.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|110535|1419285|111|1|Standard|35.41||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|110831|1419286|111|1|Standard|224.48||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|110939|1419281|111|1|Standard|93.40||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|115106|1419288|161|2|Standard|3.10||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|111049|1419289|111|1|Standard|99.01||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|111125|1419290|111|1|Standard|5.98||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|111318|1419291|111|1|Standard|50.03||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|111402|1419292|111|1|Standard|15.02||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|111512|1419293|111|1|Standard|13.92||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|111521|1419294|111|1|Standard|10.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|111105|1419295|111|1|Standard|12.13||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|111135|1419296|111|1|Standard|1.01||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|111919|1419291|111|1|Standard|30.03||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|112123|1419298|111|1|Standard|11.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|112200|1419299|111|1|Standard|9.54||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|112218|1419300|111|1|Standard|19.98||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|112430|1419301|111|1|Standard|20.04||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|112522|1419302|111|1|Standard|8.33||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|112632|1419303|111|1|Standard|1.36||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|112118|1419304|111|1|Standard|45.24||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|112803|1419305|111|1|Standard|100.01||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|112901|1419306|111|1|Standard|12.30||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|113143|1419301|111|1|Standard|19.92||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|113204|1419308|111|1|Standard|69.98||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|113339|1419309|111|1|Standard|4.10||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|113411|1419310|111|1|Standard|16.40||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|113443|1419311|111|1|Standard|23.85||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|113509|1419312|111|1|Standard|19.62||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|113526|1419313|111|1|Standard|29.99||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|113613|1419314|111|1|Standard|43.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|113832|1419315|111|1|Standard|16.50||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|114333|1419316|111|1|Standard|4.90||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|114430|1419311|111|1|Standard|11.91||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|114800|1419318|111|1|Standard|60.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|114831|1419319|111|1|Standard|28.91||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|114944|1419320|111|1|Standard|119.14||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|115030|1419321|111|1|Standard|1.65||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|115058|1419322|111|1|Standard|9.20||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|115411|1419323|111|1|Standard|16.13||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|115839|1419324|161|2|Standard|2.20||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|115429|1419325|111|1|Standard|20.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|115444|1419326|111|1|Standard|50.02||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|115621|1419321|111|1|Standard|16.40||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|115659|1419328|111|1|Standard|13.69||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|120143|1419329|111|1|Standard|22.84||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|123238|1419330|161|2|Standard|2.04||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|120838|1419331|161|2|Standard|1.20||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|120251|1419332|111|1|Standard|1.53||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|120442|1419333|111|1|Standard|63.06||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|120520|1419334|111|1|Standard|11.10||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|120556|1419335|111|1|Standard|9.99||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|120109|1419336|111|1|Standard|8.10||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|121008|1419331|111|1|Standard|19.19||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|122251|1419338|161|2|Standard|5.30||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|121322|1419339|111|1|Standard|11.86||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|123509|1419340|161|2|Standard|1.10||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|121121|1419341|111|1|Standard|29.99||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|121141|1419342|111|1|Standard|9.10||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|122021|1419343|111|1|Standard|39.81||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|122054|1419344|111|1|Standard|1.35||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|122116|1419345|111|1|Standard|20.01||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|123228|1419346|111|1|Standard|11.39||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|123239|1419341|111|1|Standard|2.39||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|123619|1419348|111|1|Standard|21.04||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|124006|1419349|161|2|Standard|1.50||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|123646|1419350|111|1|Standard|30.05||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|123106|1419351|111|1|Standard|20.04||CUR|9|LOYALTYCARDAS|0.00||IN
